sample_id,group_id,role,split_id,profile_id,trajectory_id,scenario_id,context_start_s,context_end_s,observed_path,observed_sha256,oracle_opened_for_representation
g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011__clean_asynchronous::context_030.000,locked_test_profile_001,held_out,locked_test,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011/clean_asynchronous/raw_dual_stream.npz,f4b70d47ee42c1f8e24241776f0d6825e784b22f2357b113a78ef246900fd299,False
g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011__clean_asynchronous::context_060.000,locked_test_profile_001,held_out,locked_test,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011/clean_asynchronous/raw_dual_stream.npz,f4b70d47ee42c1f8e24241776f0d6825e784b22f2357b113a78ef246900fd299,False
g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011__clean_asynchronous::context_090.000,locked_test_profile_001,held_out,locked_test,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011/clean_asynchronous/raw_dual_stream.npz,f4b70d47ee42c1f8e24241776f0d6825e784b22f2357b113a78ef246900fd299,False
g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011__clean_asynchronous::context_120.000,locked_test_profile_001,held_out,locked_test,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011/clean_asynchronous/raw_dual_stream.npz,f4b70d47ee42c1f8e24241776f0d6825e784b22f2357b113a78ef246900fd299,False
g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012__clean_asynchronous::context_030.000,locked_test_profile_002,held_out,locked_test,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012/clean_asynchronous/raw_dual_stream.npz,acb7c04273b7e4906a13458aa705af6c1207182a1ad2162434858caaf2bf3160,False
g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012__clean_asynchronous::context_060.000,locked_test_profile_002,held_out,locked_test,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012/clean_asynchronous/raw_dual_stream.npz,acb7c04273b7e4906a13458aa705af6c1207182a1ad2162434858caaf2bf3160,False
g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012__clean_asynchronous::context_090.000,locked_test_profile_002,held_out,locked_test,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012/clean_asynchronous/raw_dual_stream.npz,acb7c04273b7e4906a13458aa705af6c1207182a1ad2162434858caaf2bf3160,False
g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012__clean_asynchronous::context_120.000,locked_test_profile_002,held_out,locked_test,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012/clean_asynchronous/raw_dual_stream.npz,acb7c04273b7e4906a13458aa705af6c1207182a1ad2162434858caaf2bf3160,False
g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013__clean_asynchronous::context_030.000,locked_test_profile_002,held_out,locked_test,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013/clean_asynchronous/raw_dual_stream.npz,5dc107e2bd75c93364ceb2827ce1ceb6a430db01c162ca35901322095e882204,False
g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013__clean_asynchronous::context_060.000,locked_test_profile_002,held_out,locked_test,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013/clean_asynchronous/raw_dual_stream.npz,5dc107e2bd75c93364ceb2827ce1ceb6a430db01c162ca35901322095e882204,False
g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013__clean_asynchronous::context_090.000,locked_test_profile_002,held_out,locked_test,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013/clean_asynchronous/raw_dual_stream.npz,5dc107e2bd75c93364ceb2827ce1ceb6a430db01c162ca35901322095e882204,False
g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013__clean_asynchronous::context_120.000,locked_test_profile_002,held_out,locked_test,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013/clean_asynchronous/raw_dual_stream.npz,5dc107e2bd75c93364ceb2827ce1ceb6a430db01c162ca35901322095e882204,False
g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014__clean_asynchronous::context_030.000,locked_test_profile_002,held_out,locked_test,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014/clean_asynchronous/raw_dual_stream.npz,a7859cd527bfe55048d6034d7a1defe2b4f7676378cac0f53cb8d2346fd4ad69,False
g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014__clean_asynchronous::context_060.000,locked_test_profile_002,held_out,locked_test,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014/clean_asynchronous/raw_dual_stream.npz,a7859cd527bfe55048d6034d7a1defe2b4f7676378cac0f53cb8d2346fd4ad69,False
g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014__clean_asynchronous::context_090.000,locked_test_profile_002,held_out,locked_test,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014/clean_asynchronous/raw_dual_stream.npz,a7859cd527bfe55048d6034d7a1defe2b4f7676378cac0f53cb8d2346fd4ad69,False
g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014__clean_asynchronous::context_120.000,locked_test_profile_002,held_out,locked_test,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014/clean_asynchronous/raw_dual_stream.npz,a7859cd527bfe55048d6034d7a1defe2b4f7676378cac0f53cb8d2346fd4ad69,False
g2_event_spline__locked_test_profile_002__trajectory_015__seed_300015__clean_asynchronous::context_030.000,locked_test_profile_002,held_out,locked_test,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_015__seed_300015,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_015__seed_300015/clean_asynchronous/raw_dual_stream.npz,e77a4d157b5044b62208cbce38ca71bf821ccb11381b397d70fa25e21a9912de,False
g2_event_spline__locked_test_profile_002__trajectory_015__seed_300015__clean_asynchronous::context_060.000,locked_test_profile_002,held_out,locked_test,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_015__seed_300015,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_015__seed_300015/clean_asynchronous/raw_dual_stream.npz,e77a4d157b5044b62208cbce38ca71bf821ccb11381b397d70fa25e21a9912de,False
g2_event_spline__locked_test_profile_002__trajectory_015__seed_300015__clean_asynchronous::context_090.000,locked_test_profile_002,held_out,locked_test,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_015__seed_300015,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_015__seed_300015/clean_asynchronous/raw_dual_stream.npz,e77a4d157b5044b62208cbce38ca71bf821ccb11381b397d70fa25e21a9912de,False
g2_event_spline__locked_test_profile_002__trajectory_015__seed_300015__clean_asynchronous::context_120.000,locked_test_profile_002,held_out,locked_test,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_015__seed_300015,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_015__seed_300015/clean_asynchronous/raw_dual_stream.npz,e77a4d157b5044b62208cbce38ca71bf821ccb11381b397d70fa25e21a9912de,False
g2_event_spline__locked_test_profile_002__trajectory_016__seed_300016__clean_asynchronous::context_030.000,locked_test_profile_002,held_out,locked_test,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_016__seed_300016,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_016__seed_300016/clean_asynchronous/raw_dual_stream.npz,90f655b34a8cc383ffcaeb82f7de693f124660cd8370c1c0971533f4e0c1f103,False
g2_event_spline__locked_test_profile_002__trajectory_016__seed_300016__clean_asynchronous::context_060.000,locked_test_profile_002,held_out,locked_test,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_016__seed_300016,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_016__seed_300016/clean_asynchronous/raw_dual_stream.npz,90f655b34a8cc383ffcaeb82f7de693f124660cd8370c1c0971533f4e0c1f103,False
g2_event_spline__locked_test_profile_002__trajectory_016__seed_300016__clean_asynchronous::context_090.000,locked_test_profile_002,held_out,locked_test,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_016__seed_300016,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_016__seed_300016/clean_asynchronous/raw_dual_stream.npz,90f655b34a8cc383ffcaeb82f7de693f124660cd8370c1c0971533f4e0c1f103,False
g2_event_spline__locked_test_profile_002__trajectory_016__seed_300016__clean_asynchronous::context_120.000,locked_test_profile_002,held_out,locked_test,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_016__seed_300016,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_016__seed_300016/clean_asynchronous/raw_dual_stream.npz,90f655b34a8cc383ffcaeb82f7de693f124660cd8370c1c0971533f4e0c1f103,False
g2_event_spline__locked_test_profile_002__trajectory_017__seed_300017__clean_asynchronous::context_030.000,locked_test_profile_002,held_out,locked_test,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_017__seed_300017,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_017__seed_300017/clean_asynchronous/raw_dual_stream.npz,fb2d2d1bd27597ebcc47588bffe59acb4bad23b0252efdf0cd365cb2a5e68f17,False
g2_event_spline__locked_test_profile_002__trajectory_017__seed_300017__clean_asynchronous::context_060.000,locked_test_profile_002,held_out,locked_test,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_017__seed_300017,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_017__seed_300017/clean_asynchronous/raw_dual_stream.npz,fb2d2d1bd27597ebcc47588bffe59acb4bad23b0252efdf0cd365cb2a5e68f17,False
g2_event_spline__locked_test_profile_002__trajectory_017__seed_300017__clean_asynchronous::context_090.000,locked_test_profile_002,held_out,locked_test,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_017__seed_300017,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_017__seed_300017/clean_asynchronous/raw_dual_stream.npz,fb2d2d1bd27597ebcc47588bffe59acb4bad23b0252efdf0cd365cb2a5e68f17,False
g2_event_spline__locked_test_profile_002__trajectory_017__seed_300017__clean_asynchronous::context_120.000,locked_test_profile_002,held_out,locked_test,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_017__seed_300017,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_017__seed_300017/clean_asynchronous/raw_dual_stream.npz,fb2d2d1bd27597ebcc47588bffe59acb4bad23b0252efdf0cd365cb2a5e68f17,False
g2_event_spline__locked_test_profile_003__trajectory_018__seed_300018__clean_asynchronous::context_030.000,locked_test_profile_003,held_out,locked_test,locked_test_profile_003,g2_event_spline__locked_test_profile_003__trajectory_018__seed_300018,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_003/g2_event_spline__locked_test_profile_003__trajectory_018__seed_300018/clean_asynchronous/raw_dual_stream.npz,d4eb49398b2060d45ba36493d06941768d9cc135ca664cf5e8736f4683221f2c,False
g2_event_spline__locked_test_profile_003__trajectory_018__seed_300018__clean_asynchronous::context_060.000,locked_test_profile_003,held_out,locked_test,locked_test_profile_003,g2_event_spline__locked_test_profile_003__trajectory_018__seed_300018,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_003/g2_event_spline__locked_test_profile_003__trajectory_018__seed_300018/clean_asynchronous/raw_dual_stream.npz,d4eb49398b2060d45ba36493d06941768d9cc135ca664cf5e8736f4683221f2c,False
g2_event_spline__locked_test_profile_003__trajectory_018__seed_300018__clean_asynchronous::context_090.000,locked_test_profile_003,held_out,locked_test,locked_test_profile_003,g2_event_spline__locked_test_profile_003__trajectory_018__seed_300018,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_003/g2_event_spline__locked_test_profile_003__trajectory_018__seed_300018/clean_asynchronous/raw_dual_stream.npz,d4eb49398b2060d45ba36493d06941768d9cc135ca664cf5e8736f4683221f2c,False
g2_event_spline__locked_test_profile_003__trajectory_018__seed_300018__clean_asynchronous::context_120.000,locked_test_profile_003,held_out,locked_test,locked_test_profile_003,g2_event_spline__locked_test_profile_003__trajectory_018__seed_300018,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_003/g2_event_spline__locked_test_profile_003__trajectory_018__seed_300018/clean_asynchronous/raw_dual_stream.npz,d4eb49398b2060d45ba36493d06941768d9cc135ca664cf5e8736f4683221f2c,False
g2_event_spline__locked_test_profile_003__trajectory_019__seed_300019__clean_asynchronous::context_030.000,locked_test_profile_003,held_out,locked_test,locked_test_profile_003,g2_event_spline__locked_test_profile_003__trajectory_019__seed_300019,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_003/g2_event_spline__locked_test_profile_003__trajectory_019__seed_300019/clean_asynchronous/raw_dual_stream.npz,a208649a8c60143653f661d3869afcb3371b40e2eff4bdc1ef7d68f60ce2b777,False
g2_event_spline__locked_test_profile_003__trajectory_019__seed_300019__clean_asynchronous::context_060.000,locked_test_profile_003,held_out,locked_test,locked_test_profile_003,g2_event_spline__locked_test_profile_003__trajectory_019__seed_300019,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_003/g2_event_spline__locked_test_profile_003__trajectory_019__seed_300019/clean_asynchronous/raw_dual_stream.npz,a208649a8c60143653f661d3869afcb3371b40e2eff4bdc1ef7d68f60ce2b777,False
g2_event_spline__locked_test_profile_003__trajectory_019__seed_300019__clean_asynchronous::context_090.000,locked_test_profile_003,held_out,locked_test,locked_test_profile_003,g2_event_spline__locked_test_profile_003__trajectory_019__seed_300019,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_003/g2_event_spline__locked_test_profile_003__trajectory_019__seed_300019/clean_asynchronous/raw_dual_stream.npz,a208649a8c60143653f661d3869afcb3371b40e2eff4bdc1ef7d68f60ce2b777,False
g2_event_spline__locked_test_profile_003__trajectory_019__seed_300019__clean_asynchronous::context_120.000,locked_test_profile_003,held_out,locked_test,locked_test_profile_003,g2_event_spline__locked_test_profile_003__trajectory_019__seed_300019,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_003/g2_event_spline__locked_test_profile_003__trajectory_019__seed_300019/clean_asynchronous/raw_dual_stream.npz,a208649a8c60143653f661d3869afcb3371b40e2eff4bdc1ef7d68f60ce2b777,False
g2_event_spline__locked_test_profile_003__trajectory_020__seed_300020__clean_asynchronous::context_030.000,locked_test_profile_003,held_out,locked_test,locked_test_profile_003,g2_event_spline__locked_test_profile_003__trajectory_020__seed_300020,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_003/g2_event_spline__locked_test_profile_003__trajectory_020__seed_300020/clean_asynchronous/raw_dual_stream.npz,cc1ef2b7bef04669c56ca7287c77b5a26c4e28fb641bc1055dbf73ceae963e63,False
g2_event_spline__locked_test_profile_003__trajectory_020__seed_300020__clean_asynchronous::context_060.000,locked_test_profile_003,held_out,locked_test,locked_test_profile_003,g2_event_spline__locked_test_profile_003__trajectory_020__seed_300020,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_003/g2_event_spline__locked_test_profile_003__trajectory_020__seed_300020/clean_asynchronous/raw_dual_stream.npz,cc1ef2b7bef04669c56ca7287c77b5a26c4e28fb641bc1055dbf73ceae963e63,False
g2_event_spline__locked_test_profile_003__trajectory_020__seed_300020__clean_asynchronous::context_090.000,locked_test_profile_003,held_out,locked_test,locked_test_profile_003,g2_event_spline__locked_test_profile_003__trajectory_020__seed_300020,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_003/g2_event_spline__locked_test_profile_003__trajectory_020__seed_300020/clean_asynchronous/raw_dual_stream.npz,cc1ef2b7bef04669c56ca7287c77b5a26c4e28fb641bc1055dbf73ceae963e63,False
g2_event_spline__locked_test_profile_003__trajectory_020__seed_300020__clean_asynchronous::context_120.000,locked_test_profile_003,held_out,locked_test,locked_test_profile_003,g2_event_spline__locked_test_profile_003__trajectory_020__seed_300020,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_003/g2_event_spline__locked_test_profile_003__trajectory_020__seed_300020/clean_asynchronous/raw_dual_stream.npz,cc1ef2b7bef04669c56ca7287c77b5a26c4e28fb641bc1055dbf73ceae963e63,False
g2_event_spline__locked_test_profile_003__trajectory_021__seed_300021__clean_asynchronous::context_030.000,locked_test_profile_003,held_out,locked_test,locked_test_profile_003,g2_event_spline__locked_test_profile_003__trajectory_021__seed_300021,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_003/g2_event_spline__locked_test_profile_003__trajectory_021__seed_300021/clean_asynchronous/raw_dual_stream.npz,d238a88766b52e969ad64af1019762ce6718e96633d63fc69bf741836fed5ed4,False
g2_event_spline__locked_test_profile_003__trajectory_021__seed_300021__clean_asynchronous::context_060.000,locked_test_profile_003,held_out,locked_test,locked_test_profile_003,g2_event_spline__locked_test_profile_003__trajectory_021__seed_300021,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_003/g2_event_spline__locked_test_profile_003__trajectory_021__seed_300021/clean_asynchronous/raw_dual_stream.npz,d238a88766b52e969ad64af1019762ce6718e96633d63fc69bf741836fed5ed4,False
g2_event_spline__locked_test_profile_003__trajectory_021__seed_300021__clean_asynchronous::context_090.000,locked_test_profile_003,held_out,locked_test,locked_test_profile_003,g2_event_spline__locked_test_profile_003__trajectory_021__seed_300021,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_003/g2_event_spline__locked_test_profile_003__trajectory_021__seed_300021/clean_asynchronous/raw_dual_stream.npz,d238a88766b52e969ad64af1019762ce6718e96633d63fc69bf741836fed5ed4,False
g2_event_spline__locked_test_profile_003__trajectory_021__seed_300021__clean_asynchronous::context_120.000,locked_test_profile_003,held_out,locked_test,locked_test_profile_003,g2_event_spline__locked_test_profile_003__trajectory_021__seed_300021,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_003/g2_event_spline__locked_test_profile_003__trajectory_021__seed_300021/clean_asynchronous/raw_dual_stream.npz,d238a88766b52e969ad64af1019762ce6718e96633d63fc69bf741836fed5ed4,False
g2_event_spline__locked_test_profile_003__trajectory_022__seed_300022__clean_asynchronous::context_030.000,locked_test_profile_003,held_out,locked_test,locked_test_profile_003,g2_event_spline__locked_test_profile_003__trajectory_022__seed_300022,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_003/g2_event_spline__locked_test_profile_003__trajectory_022__seed_300022/clean_asynchronous/raw_dual_stream.npz,3d12cfd7b1f6c553b6a5996b34e7f0905689d1ee5a210615df6f18701d699ecc,False
g2_event_spline__locked_test_profile_003__trajectory_022__seed_300022__clean_asynchronous::context_060.000,locked_test_profile_003,held_out,locked_test,locked_test_profile_003,g2_event_spline__locked_test_profile_003__trajectory_022__seed_300022,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_003/g2_event_spline__locked_test_profile_003__trajectory_022__seed_300022/clean_asynchronous/raw_dual_stream.npz,3d12cfd7b1f6c553b6a5996b34e7f0905689d1ee5a210615df6f18701d699ecc,False
g2_event_spline__locked_test_profile_003__trajectory_022__seed_300022__clean_asynchronous::context_090.000,locked_test_profile_003,held_out,locked_test,locked_test_profile_003,g2_event_spline__locked_test_profile_003__trajectory_022__seed_300022,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_003/g2_event_spline__locked_test_profile_003__trajectory_022__seed_300022/clean_asynchronous/raw_dual_stream.npz,3d12cfd7b1f6c553b6a5996b34e7f0905689d1ee5a210615df6f18701d699ecc,False
g2_event_spline__locked_test_profile_003__trajectory_022__seed_300022__clean_asynchronous::context_120.000,locked_test_profile_003,held_out,locked_test,locked_test_profile_003,g2_event_spline__locked_test_profile_003__trajectory_022__seed_300022,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_003/g2_event_spline__locked_test_profile_003__trajectory_022__seed_300022/clean_asynchronous/raw_dual_stream.npz,3d12cfd7b1f6c553b6a5996b34e7f0905689d1ee5a210615df6f18701d699ecc,False
g2_event_spline__locked_test_profile_003__trajectory_023__seed_300023__clean_asynchronous::context_030.000,locked_test_profile_003,held_out,locked_test,locked_test_profile_003,g2_event_spline__locked_test_profile_003__trajectory_023__seed_300023,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_003/g2_event_spline__locked_test_profile_003__trajectory_023__seed_300023/clean_asynchronous/raw_dual_stream.npz,bc69a6c8cff938a0207afb35a480467da1216b97cb8a4301b421419ebf95d123,False
g2_event_spline__locked_test_profile_003__trajectory_023__seed_300023__clean_asynchronous::context_060.000,locked_test_profile_003,held_out,locked_test,locked_test_profile_003,g2_event_spline__locked_test_profile_003__trajectory_023__seed_300023,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_003/g2_event_spline__locked_test_profile_003__trajectory_023__seed_300023/clean_asynchronous/raw_dual_stream.npz,bc69a6c8cff938a0207afb35a480467da1216b97cb8a4301b421419ebf95d123,False
g2_event_spline__locked_test_profile_003__trajectory_023__seed_300023__clean_asynchronous::context_090.000,locked_test_profile_003,held_out,locked_test,locked_test_profile_003,g2_event_spline__locked_test_profile_003__trajectory_023__seed_300023,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_003/g2_event_spline__locked_test_profile_003__trajectory_023__seed_300023/clean_asynchronous/raw_dual_stream.npz,bc69a6c8cff938a0207afb35a480467da1216b97cb8a4301b421419ebf95d123,False
g2_event_spline__locked_test_profile_003__trajectory_023__seed_300023__clean_asynchronous::context_120.000,locked_test_profile_003,held_out,locked_test,locked_test_profile_003,g2_event_spline__locked_test_profile_003__trajectory_023__seed_300023,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/locked_test/locked_test_profile_003/g2_event_spline__locked_test_profile_003__trajectory_023__seed_300023/clean_asynchronous/raw_dual_stream.npz,bc69a6c8cff938a0207afb35a480467da1216b97cb8a4301b421419ebf95d123,False
